Date (GMT),Job Link,Origin URL,Room Details List Limit,Position,Room Name,Room Size,Room Type,Number of People,Room Cost,Number of People Range,City,Place,Phone Number (from Phone Number),Google Details,Captured Texts,Hotel Name,PDF,create pdf link,Google Link (from Google Link),Room Details List,Hotel Name (from Room Details List),Location Name,Number of Rooms,Location Description,Image Attachment,Phone Number,Google Link
2023-06-16 11:39:33,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/c60d7a76-cff2-4fa7-b595-d7576eba9400,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/freys-hotel?attendees=1&searchtype=1,10,5,Courage,3.86M x 5.85M x 2.52M (WxLxH),Meeting Room,10,kr9875/day,1 - 10,Stockholm,2023-06-16 11:39:33,Sample Number +46 77 777 0001,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel,2023-06-16 11:39:33,Freys Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recRgM5Rjxz7Jm71S,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel,,,Freys Hotel,11 Spaces,"Four star Freys Hotel is located right in the city centre of Stockholm, a pleasant stroll from the Old Town and with shopping, many good restaurants, bars, major sights right on the door step. The Airport Express train stops conveniently across the street from the hotel.",freyshotel-8.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/M8FOX_n3tNQamdCcmthQ4A/BXDfEXnkr8BEW_Z7w893asZERTB6GFEYQ6UvJf8zOc6Vnj_OQPsUpJNqjbgpIg2iCodK7jfPrMp4NMvP3IfwDwmrs1BR1JxF_auuKolQVQQ/uniOSchUkkPtL_DtYspv5i_xkUjEF38u5D-Go9CTsb4),Sample Number +46 77 777 0001,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel
2023-06-16 11:39:33,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/c60d7a76-cff2-4fa7-b595-d7576eba9400,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/freys-hotel?attendees=1&searchtype=1,10,6,Clarity,4.02M x 7.47M x 2.52M (WxLxH),Meeting Room,15,kr13375/day,11 - 20,Stockholm,2023-06-16 11:39:33,Sample Number +46 77 777 0001,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel,2023-06-16 11:39:33,Freys Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recRgM5Rjxz7Jm71S,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel,,,Freys Hotel,11 Spaces,"Four star Freys Hotel is located right in the city centre of Stockholm, a pleasant stroll from the Old Town and with shopping, many good restaurants, bars, major sights right on the door step. The Airport Express train stops conveniently across the street from the hotel.",freyshotel-8.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/M8FOX_n3tNQamdCcmthQ4A/BXDfEXnkr8BEW_Z7w893asZERTB6GFEYQ6UvJf8zOc6Vnj_OQPsUpJNqjbgpIg2iCodK7jfPrMp4NMvP3IfwDwmrs1BR1JxF_auuKolQVQQ/uniOSchUkkPtL_DtYspv5i_xkUjEF38u5D-Go9CTsb4),Sample Number +46 77 777 0001,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel
2023-06-16 11:39:33,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/c60d7a76-cff2-4fa7-b595-d7576eba9400,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/freys-hotel?attendees=1&searchtype=1,10,10,Opportunity,,Meeting Room,10,,1 - 10,Stockholm,2023-06-16 11:39:33,Sample Number +46 77 777 0001,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel,2023-06-16 11:39:33,Freys Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recRgM5Rjxz7Jm71S,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel,,,Freys Hotel,11 Spaces,"Four star Freys Hotel is located right in the city centre of Stockholm, a pleasant stroll from the Old Town and with shopping, many good restaurants, bars, major sights right on the door step. The Airport Express train stops conveniently across the street from the hotel.",freyshotel-8.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/M8FOX_n3tNQamdCcmthQ4A/BXDfEXnkr8BEW_Z7w893asZERTB6GFEYQ6UvJf8zOc6Vnj_OQPsUpJNqjbgpIg2iCodK7jfPrMp4NMvP3IfwDwmrs1BR1JxF_auuKolQVQQ/uniOSchUkkPtL_DtYspv5i_xkUjEF38u5D-Go9CTsb4),Sample Number +46 77 777 0001,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel
2023-06-16 11:39:33,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/c60d7a76-cff2-4fa7-b595-d7576eba9400,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/freys-hotel?attendees=1&searchtype=1,10,2,Creativity,2.85M x 3.83M x 2.53M (WxLxH),Meeting Room,6,kr4875/day,1 - 10,Stockholm,2023-06-16 11:39:33,Sample Number +46 77 777 0001,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel,2023-06-16 11:39:33,Freys Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recRgM5Rjxz7Jm71S,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel,,,Freys Hotel,11 Spaces,"Four star Freys Hotel is located right in the city centre of Stockholm, a pleasant stroll from the Old Town and with shopping, many good restaurants, bars, major sights right on the door step. The Airport Express train stops conveniently across the street from the hotel.",freyshotel-8.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/M8FOX_n3tNQamdCcmthQ4A/BXDfEXnkr8BEW_Z7w893asZERTB6GFEYQ6UvJf8zOc6Vnj_OQPsUpJNqjbgpIg2iCodK7jfPrMp4NMvP3IfwDwmrs1BR1JxF_auuKolQVQQ/uniOSchUkkPtL_DtYspv5i_xkUjEF38u5D-Go9CTsb4),Sample Number +46 77 777 0001,https://www.google.com/maps/search/?api=1&query=Freys%20Hotel
2023-06-16 11:38:55,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/dd317f93-9a97-44d5-b822-4a83b387534f,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/impacthubstockholm?attendees=1&searchtype=1,10,5,Collaboration Conference Room,6M x 6M x 3M (WxLxH),Meeting Room,12,kr8000/day,11 - 20,Stockholm,2023-06-16 11:38:55,Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,2023-06-16 11:38:55,Impact Hub Stockholm,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recWnVX4rfZ5c87Dq,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,,,Impact Hub Stockholm,6 Spaces,"Impact Hub is the world’s largest network of social entrepreneurs. With over 17,000 members at 100+ locations spanning all 5 regions across the globe, our mission is to enable entrepreneurial action for positive impact. Right by Hötorget metro station, our location is just a one minute walk from the train station. Impact Hub Stockholm is the first coworking space for social entrepreneurs in Stockholm. This innovative new location combines sustainable and recycled furnishings and classic Scandinavian design under one roof. The interior is designed by Kanozi Arkitekter, driven by a creative and powerful humanistic approach to serve the functional needs of busy entrepreneurs, paired with inspirational sustainable design. Impact Hub Stockholm’s new office is based on the ground floor of Jakobsbergsgatan 22, sharing the address with H&M Home, Skandia Fastigheter and Konsumentföreningen.",impacthubstockholm-43.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/FfOLtgw2Tqhj8E8vskMvXQ/9pqgcFvWWDL-VbDrs1I63Aoe1Vxk2THbY1HnBkneFYl91dxj7XsNZNKJOqfbZMfVUuHIu-BBRFZbfpyao-lxKFwrSEM5cyLVyYTD2CLmlKwk33YsPH4KutCHQfP79bk8/YT_ZLnhNSCw2rHani6V7fM62_MQouCsGY4Vyg6GIWao),Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm
2023-06-16 11:38:55,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/dd317f93-9a97-44d5-b822-4a83b387534f,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/impacthubstockholm?attendees=1&searchtype=1,10,6,Purpose Event Space,10M x 10M x 25M (WxLxH),Meeting Room,15,kr37500/day,11 - 20,Stockholm,2023-06-16 11:38:55,Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,2023-06-16 11:38:55,Impact Hub Stockholm,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recWnVX4rfZ5c87Dq,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,,,Impact Hub Stockholm,6 Spaces,"Impact Hub is the world’s largest network of social entrepreneurs. With over 17,000 members at 100+ locations spanning all 5 regions across the globe, our mission is to enable entrepreneurial action for positive impact. Right by Hötorget metro station, our location is just a one minute walk from the train station. Impact Hub Stockholm is the first coworking space for social entrepreneurs in Stockholm. This innovative new location combines sustainable and recycled furnishings and classic Scandinavian design under one roof. The interior is designed by Kanozi Arkitekter, driven by a creative and powerful humanistic approach to serve the functional needs of busy entrepreneurs, paired with inspirational sustainable design. Impact Hub Stockholm’s new office is based on the ground floor of Jakobsbergsgatan 22, sharing the address with H&M Home, Skandia Fastigheter and Konsumentföreningen.",impacthubstockholm-43.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/FfOLtgw2Tqhj8E8vskMvXQ/9pqgcFvWWDL-VbDrs1I63Aoe1Vxk2THbY1HnBkneFYl91dxj7XsNZNKJOqfbZMfVUuHIu-BBRFZbfpyao-lxKFwrSEM5cyLVyYTD2CLmlKwk33YsPH4KutCHQfP79bk8/YT_ZLnhNSCw2rHani6V7fM62_MQouCsGY4Vyg6GIWao),Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm
2023-06-16 11:38:55,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/dd317f93-9a97-44d5-b822-4a83b387534f,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/impacthubstockholm?attendees=1&searchtype=1,10,4,Discovery Conference Room,3M x 6M x 3M (WxLxH),Meeting Room,9,kr5000/day,1 - 10,Stockholm,2023-06-16 11:38:55,Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,2023-06-16 11:38:55,Impact Hub Stockholm,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recWnVX4rfZ5c87Dq,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,,,Impact Hub Stockholm,6 Spaces,"Impact Hub is the world’s largest network of social entrepreneurs. With over 17,000 members at 100+ locations spanning all 5 regions across the globe, our mission is to enable entrepreneurial action for positive impact. Right by Hötorget metro station, our location is just a one minute walk from the train station. Impact Hub Stockholm is the first coworking space for social entrepreneurs in Stockholm. This innovative new location combines sustainable and recycled furnishings and classic Scandinavian design under one roof. The interior is designed by Kanozi Arkitekter, driven by a creative and powerful humanistic approach to serve the functional needs of busy entrepreneurs, paired with inspirational sustainable design. Impact Hub Stockholm’s new office is based on the ground floor of Jakobsbergsgatan 22, sharing the address with H&M Home, Skandia Fastigheter and Konsumentföreningen.",impacthubstockholm-43.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/FfOLtgw2Tqhj8E8vskMvXQ/9pqgcFvWWDL-VbDrs1I63Aoe1Vxk2THbY1HnBkneFYl91dxj7XsNZNKJOqfbZMfVUuHIu-BBRFZbfpyao-lxKFwrSEM5cyLVyYTD2CLmlKwk33YsPH4KutCHQfP79bk8/YT_ZLnhNSCw2rHani6V7fM62_MQouCsGY4Vyg6GIWao),Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm
2023-06-16 11:38:55,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/dd317f93-9a97-44d5-b822-4a83b387534f,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/impacthubstockholm?attendees=1&searchtype=1,10,1,Trust Conference Room,2M x 3M x 3M (WxLxH),Meeting Room,4,kr2500/day,1 - 10,Stockholm,2023-06-16 11:38:55,Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,2023-06-16 11:38:55,Impact Hub Stockholm,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recWnVX4rfZ5c87Dq,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,,,Impact Hub Stockholm,6 Spaces,"Impact Hub is the world’s largest network of social entrepreneurs. With over 17,000 members at 100+ locations spanning all 5 regions across the globe, our mission is to enable entrepreneurial action for positive impact. Right by Hötorget metro station, our location is just a one minute walk from the train station. Impact Hub Stockholm is the first coworking space for social entrepreneurs in Stockholm. This innovative new location combines sustainable and recycled furnishings and classic Scandinavian design under one roof. The interior is designed by Kanozi Arkitekter, driven by a creative and powerful humanistic approach to serve the functional needs of busy entrepreneurs, paired with inspirational sustainable design. Impact Hub Stockholm’s new office is based on the ground floor of Jakobsbergsgatan 22, sharing the address with H&M Home, Skandia Fastigheter and Konsumentföreningen.",impacthubstockholm-43.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/FfOLtgw2Tqhj8E8vskMvXQ/9pqgcFvWWDL-VbDrs1I63Aoe1Vxk2THbY1HnBkneFYl91dxj7XsNZNKJOqfbZMfVUuHIu-BBRFZbfpyao-lxKFwrSEM5cyLVyYTD2CLmlKwk33YsPH4KutCHQfP79bk8/YT_ZLnhNSCw2rHani6V7fM62_MQouCsGY4Vyg6GIWao),Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm
2023-06-16 11:38:55,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/dd317f93-9a97-44d5-b822-4a83b387534f,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/impacthubstockholm?attendees=1&searchtype=1,10,2,Courage Conference Room,3M x 3M x 3M (WxLxH),Meeting Room,6,kr4000/day,1 - 10,Stockholm,2023-06-16 11:38:55,Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,2023-06-16 11:38:55,Impact Hub Stockholm,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recWnVX4rfZ5c87Dq,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,,,Impact Hub Stockholm,6 Spaces,"Impact Hub is the world’s largest network of social entrepreneurs. With over 17,000 members at 100+ locations spanning all 5 regions across the globe, our mission is to enable entrepreneurial action for positive impact. Right by Hötorget metro station, our location is just a one minute walk from the train station. Impact Hub Stockholm is the first coworking space for social entrepreneurs in Stockholm. This innovative new location combines sustainable and recycled furnishings and classic Scandinavian design under one roof. The interior is designed by Kanozi Arkitekter, driven by a creative and powerful humanistic approach to serve the functional needs of busy entrepreneurs, paired with inspirational sustainable design. Impact Hub Stockholm’s new office is based on the ground floor of Jakobsbergsgatan 22, sharing the address with H&M Home, Skandia Fastigheter and Konsumentföreningen.",impacthubstockholm-43.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/FfOLtgw2Tqhj8E8vskMvXQ/9pqgcFvWWDL-VbDrs1I63Aoe1Vxk2THbY1HnBkneFYl91dxj7XsNZNKJOqfbZMfVUuHIu-BBRFZbfpyao-lxKFwrSEM5cyLVyYTD2CLmlKwk33YsPH4KutCHQfP79bk8/YT_ZLnhNSCw2rHani6V7fM62_MQouCsGY4Vyg6GIWao),Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm
2023-06-16 11:38:55,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/dd317f93-9a97-44d5-b822-4a83b387534f,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/impacthubstockholm?attendees=1&searchtype=1,10,3,Enterprise Conference Room,3M x 6M x 3M (WxLxH),Meeting Room,9,kr5000/day,1 - 10,Stockholm,2023-06-16 11:38:55,Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,2023-06-16 11:38:55,Impact Hub Stockholm,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recWnVX4rfZ5c87Dq,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm,,,Impact Hub Stockholm,6 Spaces,"Impact Hub is the world’s largest network of social entrepreneurs. With over 17,000 members at 100+ locations spanning all 5 regions across the globe, our mission is to enable entrepreneurial action for positive impact. Right by Hötorget metro station, our location is just a one minute walk from the train station. Impact Hub Stockholm is the first coworking space for social entrepreneurs in Stockholm. This innovative new location combines sustainable and recycled furnishings and classic Scandinavian design under one roof. The interior is designed by Kanozi Arkitekter, driven by a creative and powerful humanistic approach to serve the functional needs of busy entrepreneurs, paired with inspirational sustainable design. Impact Hub Stockholm’s new office is based on the ground floor of Jakobsbergsgatan 22, sharing the address with H&M Home, Skandia Fastigheter and Konsumentföreningen.",impacthubstockholm-43.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/FfOLtgw2Tqhj8E8vskMvXQ/9pqgcFvWWDL-VbDrs1I63Aoe1Vxk2THbY1HnBkneFYl91dxj7XsNZNKJOqfbZMfVUuHIu-BBRFZbfpyao-lxKFwrSEM5cyLVyYTD2CLmlKwk33YsPH4KutCHQfP79bk8/YT_ZLnhNSCw2rHani6V7fM62_MQouCsGY4Vyg6GIWao),Sample Number +46 77 777 0077,https://www.google.com/maps/search/?api=1&query=Impact%20Hub%20Stockholm
2023-06-16 11:42:28,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/6fdb6551-e6ec-4837-8f2e-ff6622a6099a,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/mornington-stockholm-city?attendees=1&searchtype=1,10,4,Beatrice,,Meeting Room,6,,1 - 10,Stockholm,2023-06-16 11:42:28,Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,2023-06-16 11:42:28,MORNINGTON STOCKHOLM CITY,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recLeUvZh6g7GFedX,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,,,MORNINGTON STOCKHOLM CITY,5 Spaces,Seven-story Downtown Hotel in quiet location near Ostermalmstorg Square & city center. Convenient and comfortable meeting facilities in a quiet and secluded environment. We have Stockholm conference rooms for 2-54 people.,morningtonstockholmcity-31.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/IXKKiek-r0JUMVPY0AUhJg/3DXpe3KPvlyMuCv2IyQsn71SJ-QKYxQKBhmmUVZdKX6QEvkuah__FPuUVEzl8C15QBdtLqM9mLZEt2_FnHuYcWuPy04us_64Iu8wZ0XxnXTqLpWnBCE1e0oGDc3dDGCb/W5-jbJMmc4DCv2cQf2L2CA0RG2_qpLelEkIlWqqG5X4),Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY
2023-06-16 11:42:28,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/6fdb6551-e6ec-4837-8f2e-ff6622a6099a,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/mornington-stockholm-city?attendees=1&searchtype=1,10,5,Jessica,,Meeting Room,6,,1 - 10,Stockholm,2023-06-16 11:42:28,Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,2023-06-16 11:42:28,MORNINGTON STOCKHOLM CITY,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recLeUvZh6g7GFedX,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,,,MORNINGTON STOCKHOLM CITY,5 Spaces,Seven-story Downtown Hotel in quiet location near Ostermalmstorg Square & city center. Convenient and comfortable meeting facilities in a quiet and secluded environment. We have Stockholm conference rooms for 2-54 people.,morningtonstockholmcity-31.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/IXKKiek-r0JUMVPY0AUhJg/3DXpe3KPvlyMuCv2IyQsn71SJ-QKYxQKBhmmUVZdKX6QEvkuah__FPuUVEzl8C15QBdtLqM9mLZEt2_FnHuYcWuPy04us_64Iu8wZ0XxnXTqLpWnBCE1e0oGDc3dDGCb/W5-jbJMmc4DCv2cQf2L2CA0RG2_qpLelEkIlWqqG5X4),Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY
2023-06-16 11:42:28,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/6fdb6551-e6ec-4837-8f2e-ff6622a6099a,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/mornington-stockholm-city?attendees=1&searchtype=1,10,1,Ophelia,,Meeting Room,54,,more than 50,Stockholm,2023-06-16 11:42:28,Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,2023-06-16 11:42:28,MORNINGTON STOCKHOLM CITY,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recLeUvZh6g7GFedX,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,,,MORNINGTON STOCKHOLM CITY,5 Spaces,Seven-story Downtown Hotel in quiet location near Ostermalmstorg Square & city center. Convenient and comfortable meeting facilities in a quiet and secluded environment. We have Stockholm conference rooms for 2-54 people.,morningtonstockholmcity-31.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/IXKKiek-r0JUMVPY0AUhJg/3DXpe3KPvlyMuCv2IyQsn71SJ-QKYxQKBhmmUVZdKX6QEvkuah__FPuUVEzl8C15QBdtLqM9mLZEt2_FnHuYcWuPy04us_64Iu8wZ0XxnXTqLpWnBCE1e0oGDc3dDGCb/W5-jbJMmc4DCv2cQf2L2CA0RG2_qpLelEkIlWqqG5X4),Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY
2023-06-16 11:42:28,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/6fdb6551-e6ec-4837-8f2e-ff6622a6099a,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/mornington-stockholm-city?attendees=1&searchtype=1,10,6,,,,,,1 - 10,Stockholm,2023-06-16 11:42:28,Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,2023-06-16 11:42:28,MORNINGTON STOCKHOLM CITY,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recLeUvZh6g7GFedX,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,,,MORNINGTON STOCKHOLM CITY,5 Spaces,Seven-story Downtown Hotel in quiet location near Ostermalmstorg Square & city center. Convenient and comfortable meeting facilities in a quiet and secluded environment. We have Stockholm conference rooms for 2-54 people.,morningtonstockholmcity-31.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/IXKKiek-r0JUMVPY0AUhJg/3DXpe3KPvlyMuCv2IyQsn71SJ-QKYxQKBhmmUVZdKX6QEvkuah__FPuUVEzl8C15QBdtLqM9mLZEt2_FnHuYcWuPy04us_64Iu8wZ0XxnXTqLpWnBCE1e0oGDc3dDGCb/W5-jbJMmc4DCv2cQf2L2CA0RG2_qpLelEkIlWqqG5X4),Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY
2023-06-16 11:42:28,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/6fdb6551-e6ec-4837-8f2e-ff6622a6099a,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/mornington-stockholm-city?attendees=1&searchtype=1,10,2,Juliet,,Meeting Room,18,,11 - 20,Stockholm,2023-06-16 11:42:28,Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,2023-06-16 11:42:28,MORNINGTON STOCKHOLM CITY,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recLeUvZh6g7GFedX,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,,,MORNINGTON STOCKHOLM CITY,5 Spaces,Seven-story Downtown Hotel in quiet location near Ostermalmstorg Square & city center. Convenient and comfortable meeting facilities in a quiet and secluded environment. We have Stockholm conference rooms for 2-54 people.,morningtonstockholmcity-31.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/IXKKiek-r0JUMVPY0AUhJg/3DXpe3KPvlyMuCv2IyQsn71SJ-QKYxQKBhmmUVZdKX6QEvkuah__FPuUVEzl8C15QBdtLqM9mLZEt2_FnHuYcWuPy04us_64Iu8wZ0XxnXTqLpWnBCE1e0oGDc3dDGCb/W5-jbJMmc4DCv2cQf2L2CA0RG2_qpLelEkIlWqqG5X4),Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY
